Tabela 13 - Matriz de participação setorial na produção dos produtos nacionais - Matriz D - Market Share - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128
2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013686371532347214,0,0,0,0,0,0,0,0,0,0,0.002096611875209661,0.0007871562341133833,0,0,0,0.0027096191479753125,0.005022840279742895,0.0005880999258482703,0.0003974299529707889,0,0,0.00031606989659999096,0,0.000888572951839346,0,0,0.0013823272090988626,0.0004765939419614488,0,0,0,0,0,0.002483229920602862,0.00010209290454313425,0.029028740056453683,0.005874213508080307,0.04603891591382905,0.06266875088816257,0.9458446296482244,0.7841669002522724,0.9622112965927281,0.012189882934163893,0.001141956444816161,0.004585653455617425,0.000955357508427618,0,0.0005378345951760374,0.002856529209621993,0.00556745182012848,0,0.000804877558001489,0,0.00027473108053847293,0,0,0,0,0,0,0,0,0.0022354694485842027,0,0,0.00030309590820523923,0,0,0.0010443864229765013,0.00016862695501875975,0,0,0,0,0,0.00018611307188786156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005576492157262172,0,0,0.01622101628021707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,"Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025079080002265205,0,0,0,0,0,0,0,0.001279128880434248,0,0,0.00041157102539981187,0,0.0008489307515058414,0,0,0.0008743169398907104,0,0.0010836682169142547,0,0,0,0,0.014593175853018373,0.01080279601779284,0,0,0,0,0,0.0008608530391423255,0.0012421303386081334,0.00657557095201437,0,0.011590390151891195,0.0023021173795651556,0.03213174013455166,0.009930725183197854,0.0042876743654241935,0.9440715282998604,0.0016083893588960015,0,0.0012556127253620123,0,0,0,0,0,0,0,0.0028846763456539656,0,0,0,0,0,0,0,0,0.0013220518244315177,0,0,0,0,0,0.018430348640761787,0,0,0,0,0,0,0.00024107910866303313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015278060704827868,0,0,0.006768623581647756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,Fabricação de produtos farmoquímicos e farmacêuticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037934668071654375,0.003031895541092291,0.00030683474392083663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007377469848601488,0,0.006080611535788742,0.0008242148642887595,0.014191518559426984,0.0023625515556801343,0,0.012512082483084525,0.8770225496188118,0.0002456600065509335,0.0005322706118382443,0,0,0.0001288659793814433,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8074611797509735e-05,0,0,0,0,0,0.0026724005529104593,0,0,0,0,0,0,0.00015814789528294972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022815237319209615,0,0,0.019615194869264923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,Fabricação de produtos de borracha e de material plástico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.074422929215346e-05,0,0,0,0.012989334445569921,0.02555650878222784,0.00017764570985610698,0.004417476960572749,0.0011468766725284808,0,0.006666666666666667,0.003971616183012074,0,0,0,0,0,0,0,0.0015075699255837824,0.00023496854032321228,0.0014394917105132533,0.01639903367912463,0,0.005165578825131142,0.00040018294077292474,0,0.00024125840383440022,0.9694972158532591,0.9408906661571427,0,0.001117041082288693,0.001009450171821306,0,0.0002834634509312955,0.003018290842505584,0.002962962962962963,0.005008558929816775,0,0,0.0034520056152624675,0.004034698406294129,0.00271700525642847,0.014901034637876743,0.0038432695913010874,0.0005119453924914676,0.007139079851930196,0,0.007438863669644164,0.011503211373313126,0.0011337868480725624,0.0058645579025581145,0.014344954692059592,9.836572376094318e-05,0,0,0,0,0,0.00036547592873315823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009070075371766144,0,0,0.005032067094227923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,Fabricação de produtos de minerais não metálicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033215770911196506,0,0,0.0021090689966857487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004290055413215754,0.003341310335485619,0,0,0,0,0.0011198600174978127,0,0,0,0,0.001217878455730118,0,0.0015694013098210087,0,0.0072491660251475494,0.00018275330914027622,0.0009927529038022437,0.0015631661219269574,0,0.011972930765226444,0.013091699062428538,0.0005101492857909999,0.001125872551227201,0,0.0028933684540950718,0.9926753341878777,0.9730255264573249,0.9733247422680412,0,0.0002480305195648836,0.0003018290842505584,0,0.0010355248420296287,0,0,0,0.0023199515836191246,0.00046171331154993607,0.0024741340530814214,0.0014998125234345708,0,0.0007091005240132686,0,0.004334455996485576,0.0009092877246157177,0,0.00029190107207302833,0.006327753033328214,8.431347750937987e-05,0,0,0,0,0,0.00020732803345020848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005316765125280098,0,0,0.0033152442032560432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008422382481444438,0,0.012289399206032633,0.03416691774630913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008981267641775725,0,0.001638042291273702,0,0,0.0017218596083770472,0,0,0,0.00036849000982640024,0.000477678754213809,0,0.0005378345951760374,0,0.9878372591006424,0.9681457947015957,0.004809143409058897,0,0.032302035123311985,0,0,0,0,0.003285267793720699,0,0.0005155605549306336,0.0027303754266211604,0.004771405220902841,0,0,0.0006061918164104785,0,0,0,0.005213383359329989,0,0,0,0,0,0.00011957523789686443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010389081279283,0,0,0.0040848544647261965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,Metalurgia de metais não ferosos e a fundição de metais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009641458270563423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017497812773403323,0,0,0,0,0,0,0,0,0.033519373877341545,0,0,0,0,0.0011212109077804028,0,0,0,0,0.0002866072525282854,0,0,0,0,0.00046062810776335524,0.9488701531279554,0.9483597883597884,0.005695386631162958,0,0,0,0,0.0055228015343088506,0,0.004921259842519685,0.0034129692832764505,0.005168020768232297,0,0,0.0021794039113805295,0.004105090311986864,0,0.0024573798187682385,0.00016862695501875975,0,0,0,0,0,7.618099833751847e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011702994499898147,0,0,0.0017957572767636901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007895983576354162,0.0001356935792265466,0,0.00042181379933714974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012191267440285365,0,0.00022849018761583184,0.0020261487881336492,0,0,0.00037068417708112687,0,0,0,0,0,0,0,0,0,0,0.0005400028421202217,0,0.0002803027269451007,0,0.0007249489850714209,0,0.00036849000982640024,0.005199874438727463,0,0.002813288651690042,0.0022121993127147766,0,0.02062196605525175,0.010322554681369096,0.009312169312169312,0.8716371859084089,0,0.0015682617725596576,0.0015649092122523185,0.0033286261851926567,0.010051143628356301,0.0050044984255510575,0.008202099737532808,0.013879408418657566,0.014494495456949185,0,0.004363742861326695,0.00440210723821895,0.0053170693564782235,0.0063156777412164316,0.002825986791583474,0.005410114806851875,0,0,0,0,0,0.00041369175046576483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006829293135058057,0,0,0.0018352244696595954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004966812660857001,0,0.00027926578486379446,0,0,0,0.0007413683541622537,0,0,0,0,0,0,0,0,0,0,0,0,0.0007207784407159732,0,0,0.00017692282947856018,0,0.0005322706118382443,0,0,0,0,7.086586273282388e-05,0,0,0.0017963186035207844,0.9397530864197531,0.9507904887042767,0.9823027178790877,0.8491022796045996,0.027685040488705782,0.02086144849302744,0.0011717285339332584,0.00034129692832764505,0.033568097687611174,0,0,0.0018907411416612542,0.0002736726874657909,0.0006103386052436047,0.005897711565043772,0.0039205767041861645,0,0,0,0,0,0.0005014445460191089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036667345691586883,0,0,0.018154908732116427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025880661394680086,0,0
2700,Fabricação de máquinas e equipamentos elétricos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031606989659999096,0,0,0,0,0,0.0005295488244016098,0,0,0,0,0,0,0,0,0,0,0.0012789540997584197,0,0.001922075841909262,0,0,0,0.0002456600065509335,0.00233380191344461,0,0,0.0009020618556701031,0,0.0017480246140763225,0.009517677123367608,0,0.007681903675056531,0.02962962962962963,0.0008477090662484635,0.005822382804409362,0.031067177728464797,0.8824229293933797,0.871063877642825,0.000843644544431946,0.0016496018202502845,0.022679198115475217,0,8.786059452335627e-05,0.002453633542613841,0.0035577449370552817,0.002388281498779323,9.215174320380894e-05,0.0006885600663266023,0,0,0,0,0,0.0003211173727391601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004766754939906295,0,0,0.014563394178589048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,Fabricação de máquinas e equipamentos mecânicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013014247825818787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009030568474285456,0,0,0.0007263552259347045,0,0.0004899387576552931,0,0,0,0,0.0014005602240896359,0,0,0,0,0,0.000273007048545617,0.0007673724598550518,0.00023429393848110587,0.00044047571377087255,0,0.0003221995489206315,0,0.0063462168358991156,0.00302984809815616,0,0,0.0017396907216494846,0,0.004606281077633553,0.0028371933919552486,0.014603174603174604,0.025169593609332404,0.0027160493827160493,0.0029669817318696222,0.0002301337076841645,0.02925156344563244,0.0223930956101719,0.04824561403508772,0.9532714660667416,0.9632536973833902,0.8396831883082544,0.00011320220744304514,0.005945233562747108,0.029400303095908204,0.002736726874657909,0.0038743233202420124,0.0011979726616495163,0.015092112474178998,0,0,0,0,0,0.0011552510887132548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015278060704827868,0,0,0.04029600394671929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007946735395189003,0,0.00010629879409923584,0,0.0012698412698412698,0.0007079608613876033,0,0,0.0006443743815156606,0,0.01564497797982668,0,0.011061117360329959,0.003299203640500569,0.00365367049661074,0.9954813452195651,0.9660272367843022,0.022082701883524573,0.01769098443975291,0,0,0.0001124179700125065,0,0,0,0,0,0.0026441556638161475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003819515176206967,0,0,0.020700542673902318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,Fabricação de peças e acessórios para veículos automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011695906432748537,0.010475338211296521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880480426242832,0,0.0006600827642235142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025579081995168396,0,0.0014015136347255036,0,0,0,0.009744513593187029,0.00256581730834846,0,0,0.0033719931271477665,0.0006852248394004283,0.0022086527218396776,0.0003219510232005956,0.006349206349206349,0.014750945708911854,0,0,0.0012197086507260719,0.015836191244704458,0.014845858786759482,0.0007872244714349977,0.007311586051743532,0.0020477815699658703,0.013689245709340898,0.00440545257299184,0.008903206911700103,0.9096918524933246,0.005883962780514505,0.00031843753317057635,0,0.0002388881862765763,0,0,0,0,0,0.0001986491855383393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037023833774699534,0,0,0.0067883571780957075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003411991101527207,0,0.000620578379049274,0,0,0.00035432931366411943,0,0.0021164021164021165,0.006709778313151165,0,0,0.0007364278645893263,0,0.0006215371501633755,0.00033738191632928474,0,0.003583617747440273,0.005252151338877939,0,0,0.002857761420220827,0.9455977793416217,0.0013533595159749496,0.0023959453232990325,0.0028104492503126625,0,0,0,0,0,0.0002487936401402502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758810348339784,0,0,0.008288110508140108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,Fabricação de móveis e de produtos de indústrias diversas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.095686623276873e-05,0,0,0,0,0.014900437982571003,0.0023093942281293906,0.0029957602376297953,0.006919489257588501,0,0.00047244094488188977,0.0003177292946409659,0,0,0,0,0,0.00012581698264387835,0,0.0020849371311265075,0,0.000273007048545617,0.002245274975131448,0,0.004845232851479598,0.003201463526183398,0.0022553968424444204,0.0040370572908289635,0.001473960039305601,0.009280615796154003,0,0.003309751354929461,0.0036941580756013745,0,9.448781697709851e-05,0.000623780107451154,0.015026455026455027,0.007481138654663032,0,0.0002543127198745391,0.0002301337076841645,0.015836191244704458,0.00090566841880949,0.0006747638326585695,0.001968503937007874,0,0.004398826979472141,0,0.00017572118904671255,0.00030309590820523923,0.0025998905309250137,0.9492888228425858,0.911565043772078,0.000224835940025013,0,0,0,0,0,0.00045515735715580654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014004888979425546,0,0,0.0018944252590034534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,"Manutenção, reparação e instalação de máquinas e equipamentos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009533456473812787,0.0020318779067142276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003978968310359528,0,0.0008809514275417451,0,0,0,0.001187356698329512,0.0005186226474321355,0,0,0,0,0.000637792764595415,0.0003823168400507073,0,0.0029797755658403603,0,0.0005510108930615013,0,0.009582408714948558,0.0128391817019463,0,0.0005624296962879641,0.0011945392491467576,0.005780972068650546,0,0.0008200322155513252,0.0002742296312333117,0.011103291891469231,0.0010083855217068252,0,0.8380759664432359,0,0,0,0,0,0.00023336457718581605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001425952332450601,0,0,0.000651208682782437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,"Energia elétrica, gás natural e outras utilidades",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4037305898754868e-05,0,0,0,0,0,0,0,0.9981311969664004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01826746791607252,0,0,0.005150468672915639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,"Água, esgoto e gestão de resíduos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966109325757223,0,0,0,0,0.00013642624841019412,0,0,0,0,0,0,0,0,0,0,0,0,0.0029130169077205134,0,0,0.00023680315737543167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,Construção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037542662116040954,0,0,0,0,0,0,0,0,0,0,0.9960097187944977,0.9381344640504111,0.9691006713288671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006768180892238745,0,0,0.0014997533300444006,0,0,0.01171935235158057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,Comércio por atacado e varejo,0,0,0,0,0,0,0,0,0.006383582371855495,0.0014252250726723675,0,0,0,0,0,0,0.006369426751592357,0.0021834330475544316,0,0,0.007936315316845861,0,0.04594615035546816,0,0.13948749299505833,0,0,0.008092921838309293,0.07714131094311157,0.013785790031813362,0.0534045393858478,0.036159454374412044,0.006834261628782177,0.21818530945547157,0.01786033905239203,0,0,0,0.002934934754142773,0.0163918541367226,0.0031734748279976643,0.008678033488798838,0,0.001994750656167979,0.02044058462190214,0,0,0,0,0,0.01675352453100064,0.008456695592989621,0,0.010547476698953085,0,0,0,0,0.0009718728561628173,0.0005906991730211578,0.10549425804998874,0.0022109400589584017,0.005991456374281776,0,0.015969550287534648,0,0,0,0.0027164617582550255,0,0.008484963756630529,0,0.038485991607680244,0.0032909120198835523,0.03964091184183982,1.7758204290382156e-05,0.03565002249212776,0.004358830146231721,0.00034129692832764505,0.010155761742223931,0,0,0.009482571985278198,0,0.023139794077061883,0.00918445707264629,0.08944254739120049,0,0,0,0,0,0.9803009438729262,0.005259011833876838,0,0,0,0.018564926098296936,0,0,0.01379025671980968,0,0,0,0.005599848139711466,0,0.012268282745976777,0,0.0062716983841274235,0.014109521460286137,0,0.0015864848640768374,0.07194624958695892,0,0.0028411001277654497,0,0,0,0,0,0,0,0.0001775358030536158,0,0.2637254531007605,0.0042486899872539305,0
4900,Transporte terrestre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019477809210221213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021074815595363542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005785264590777607,0,0,0,0,0,0,0,0,0,0,0.00010918371524887063,0,0,0,0,0.00010629879409923584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.171625181773648e-05,0.994551751757038,0.9726970225772537,0.06511024643320364,0,0.019444586508464173,0,0,0,0,0,0,0,0,0.009253412100224078,0,0,0,0,0.10033444816053512,0,0,0.00028579113711250085,0,0,0,0,0,0,0,0,0,0,0,0
5000,Transporte aquaviário,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8466493731085171,0,0,0,0,0,0,0,0,0,0,0.0025310653900998165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,Transporte aéreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700086017025971e-05,0,0,0,0.9998102209570287,0,0,0,0,0,0,0,0,0,0.0022000407414952128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,"Armazenamento, atividades auxiliares dos transportes e correio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.653783399099714e-05,0,0,0.08655425853869433,0,0.9229478852350023,1,0,0,0,0,0.00021343645243505883,0,0,0.0046496231411692806,0,0,0,0,0.00029157019123574306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,Alojamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014368314876316775,0,0,0,0,0,0,0.9710097318605511,0,0,0,0,0,0,0.000987981258912202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,Alimentação,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014464746519781988,0,0,0,0,0,0,0,0.9844388026843731,0,0,0,0,0,0.004848237930332043,0,0,0,0,0,0.011587179204758232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,Edição e edição integrada à impressão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017898750264774412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018225580614925305,0,0,0,0,0,0,0,0,0.9869072010394283,0,0,0,0,0.0008861275208800163,0,0,0.0005920078934385792,0,5.145356315924878e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.364488468704075e-05,0,0,0,0,0,0,0,0,0,0.9986610646844268,0,0,0,0.00039722957832552454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,Telecomunicações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035293981508268047,0,0,0,0,0,0,0,0,0,0,0.9997740084621276,0,0,0.005856589936850683,0,0,0.005150468672915639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,Desenvolvimento de sistemas e outros serviços de informação,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019753086419753087,0.00453524350442928,0,0,0,0,0,0,0.00015624248834190664,0,0,0,0,0,0,0,0,0,0,0,0,0.0008090614886731392,0,0,0,0,0,0,0,0,0,0,0,0.9743419387496837,0,0.0015532695049908331,0,0,0.02125308337444499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
