Tabela 11 - Matriz dos coeficientes técnicos dos insumos nacionais - Matriz Bn - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68
52802,Correio e outros serviços de entrega,3.233096562895044e-06,0,3.085372250161982e-05,0.00015202959509451173,0.000168620336775514,0,0.0004347016083959511,0.00032915618460959724,0.0011650647027004535,0.0006160456189678867,0.00031395531369368424,0.0003977724741447892,0.0014861081197501615,0.0016638935108153079,0.0024358719427321537,0.000714608093876937,0.0018671346950969042,0.002310892004313665,9.374606601330122e-05,0.0004435003851450713,0.00028859433942817094,0.004725847161806562,0.00039530574428659664,0.001880218036293383,0.0006721293651342776,0.0011834451651799173,0.00019686589495235846,0.00020992967355935762,0.000975139423024247,0.0019716227159102913,0.0011250312508680796,0.0005305127737528805,0.0009696406866694891,0.0014894250819183796,0.0027638929726551014,0.0019176681155714651,0.0003041946845981428,0.0022128220960065657,0.00022277030790038985,0.0005582722344174042,0.0038582328802839487,0.00042661218849048384,0.00044820717131474104,0.00024104129840912743,0.013166122420621136,0.0022092538557732387,0.0008324903995058767,0.00273357414819877,0.0008524559948391853,0.0029495960605815984,0.0009319961445629576,0.007760032439337221,0.00034986234473713613,0.0025975685055464473,0.00203263508554006,0.000688924218335983,0.0038110256915697485,0.0024084824641366406,0.0008759854836691278,0.0024735276951724523,0.0005921678520810008,0.0036015055918113136,0.0015517289497920795,0.0011181914936613361,0.0014726689959862552,0.0029122879318634522,0
55001,Serviços de alojamento em hotéis e similares,6.466193125790088e-06,7.298311170795078e-06,6.170744500323964e-05,0.000354735721887194,0.00084310168387757,0.0006066005724792903,0.0007452027572502018,0.0006387197391829089,0.0003536803561769234,0.0006239436397238852,0.00043168855632881586,0.0010607265977194379,0.0003446047813913418,0.00024469022217872175,0.00044740505070590573,0.00018805476154656236,0.00058503553779703,0.0003081189339084887,5.089072155007781e-05,0.0002100791298055601,0.0004809905657136182,0.001074056173137855,0.0005682520074119827,0.001983716276823294,0.0005436340453291951,0.0005247351204099633,0.0009547995905189385,0.00045484762604527484,0.001018965913946685,0.0010444906054524756,0.000986138503847329,0.0014506208657305327,0.00041653578793548476,0.0006099550335475269,0.0009408997353719495,0.000980141481292082,0.0006564201088696766,0.0005292364805007038,0.00015912164850027846,0.0011181259765810332,0.0016252363133571895,0.00033047423052079736,0.000149402390438247,0.0011516417590658311,0.0009640102827763496,0,7.608783221290271e-05,0.0023430635555989456,0.0019353055017970694,0.00037258055502083345,0.0021188972175533905,0.0011050954471807884,6.227916084325983e-05,0.0009048906679157706,0.0023572920783693748,0.000794912559618442,0.0017302932737586789,0.00039821522813414574,0.0006257039169065198,0.003428198215724966,0.0009351721817016898,0.0017059763329632539,0.002193631213195278,0,0.002223441425312581,0.025104746205096503,0
56001,Serviços  de alimentação,3.233096562895044e-06,0,6.170744500323964e-05,5.067653169817058e-05,0.0010291655037677923,0,0.0004968018381668012,7.83705201451422e-06,0,0.0004462381727139179,1.3081471403903511e-05,0,0.00019384018953262977,3.26253629571629e-05,0,0,3.734269390193809e-05,0.0006162378678169774,0,2.334212553395112e-05,0.0005016044471013447,0.0012351645991085334,2.470660901791229e-05,0.003950182846891603,9.88425536962173e-05,0,0.0002165524844475943,0.0007522479969210315,0.0002629589455346284,1.173584949946602e-05,0,0.0006134053946517681,0.0020963358507572758,0.00011348000624140035,0,0,0.0012327889849503683,0.001004782303559307,1.5912164850027847e-05,0,0.0005359918529238356,2.4034489492421626e-05,0,0.02415769457389255,0.00020843465573542694,0.008920383493122134,0,0,0.013800571375910054,0.00028564509218263897,5.576045309351028e-05,0.00487460212213132,9.708222131449328e-05,0.00617454808695467,1.4115521427361527e-05,0.00178060413354531,0,0.0052967423115674326,5.0056313352521587e-05,0.011767321641977711,0.005080347146268696,0.0014803180878622943,0.02463230163824621,0.013256631683888612,0.0009529034679911062,0.052400576962703484,0
58001,"Livros, jornais e revistas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007764561989376979,0,0,0,0,0,0,0,0,0,0,0,0,2.8370001560350086e-05,0,0,0.00020813320525136088,0.00035282432033380246,7.956082425013923e-05,0,0.0001726075458568284,0,0,0,0,0.0019591496456857023,0,0.0008298350092746265,4.607870242373975e-05,0.0006458062953694447,7.965779013358611e-06,0.0023842216734451657,6.594264089286336e-05,0.0012881384802095087,0.0014821297498729604,0.022596714361420245,0.00037234159055566507,1.4393321498824546e-05,0,0.0007170451071398794,0.006895681381336682,0.012338992842120465,0.0001339622114928414,0.0005209245512639157,0,0.0009547359021910846,0
59801,"Serviços cinematográficos, música, rádio e televisão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0043111865527033e-06,0,0,0,0.00012505210504376823,0,0.00048813824074978035,0.09372408072988665,0.024950477834561814,7.965779013358611e-06,3.4806155816717745e-06,0,0,0,0.34965553789083204,0,7.676438132706424e-05,5.0056313352521587e-05,0,0,0,0,0,0.0022811931506453755,0,0
61001,"Telecomunicações, TV por assinatura e outros serviços relacionados",1.9398579377370264e-05,2.1894933512385235e-05,0.00021597605751133873,0.0013682663558506056,0.0036108010047446273,0.0012511136807385362,0.0016767062038129542,0.0025509604307243786,0.0031207090250905006,0.004754608495111125,0.004709329705405264,0.0010607265977194379,0.004156795175533061,0.008629408502169587,0.003952077947902167,0.0028208214231984353,0.004132591458481149,0.015919478251938582,0.0005276564287034384,0.0029877920683457435,0.0016972095675894814,0.003195317115085119,0.0006670784434836319,0.003950182846891603,0.0028268970357118147,0.005079882548649645,0.0016143003386093393,0.0010846366467233478,0.004042993787594912,0.009083547512586698,0.0058473846495735995,0.003705300154180275,0.0075727571937779115,0.013901300764571542,0.004508477898657257,0.006207562714849854,0.0018091578610310599,0.0017717916955893125,0.0024345612220542604,0.0014818727582127697,0.00637557766749064,0.002175121299064157,0.0013944223107569722,0.0014462477904547647,0.006418050441186688,0.00912880366819508,0.0024303348759768333,0.00546714829639754,0.006888766012349092,0.13814666012580804,0.008475588870213562,0.01281736687950631,0.0008132925710119814,0.010486085975259225,0.004277002992490542,0.02199258081611023,0.0020369275248045206,0.005690159765868637,0.005205856588662245,0.007013423751424363,0.003193823333354906,0.008602092303248576,0.0027741341296642573,0.0035701294677139045,0.005313158730617077,0.00851706847997802,0
62801,Desenvolvimento de sistemas e outros serviços de informação,4.849644844342566e-05,6.56848005371557e-05,3.085372250161982e-05,5.067653169817058e-05,0.0003139826960647502,0.0029950903266164957,0.0017388064335838044,0.00153214366883753,0.0002080472683393667,0.0026458369532595134,0.0007848882842342107,0.0017899761336515514,0.0007107473616196425,0.0007177579850575838,0.00027341419765360906,0.0003761095230931247,0.0017177639194891519,0.00015405946695424435,9.642452504225269e-05,4.668425106790224e-05,0.0018346354435076582,0.0024434777938886205,0.0004447189623224213,0.0056061546953701785,0.0010674995799191467,0.0009043307394299367,0.0013879045594141271,0.000349882789265596,0.0009860960457548566,0.0020772453614054855,0.003930664740687241,0.0012765463618428687,0.004172186334894774,0.0012057250663148787,0.0012937371361364306,0.0014915196454444728,0.0011207172590457894,0.0044179740980928315,0.0038666560585567666,0.0006563257146833505,0.0064682406657927275,0.0020008712502441,4.9800796812749006e-05,0.017810273715785526,0.00816369068297089,0.002459358065860775,0.0003222543481958232,0.024406912037489018,0.01999815685190305,0.015952657430808686,0.05480455961190725,0.024341685070421556,0.0005330363472173122,0.011460174164839142,0.00045169668567556886,0.042586115527291996,0.006921173095034715,0.003238497337235523,0.0034789137780002503,0.011618632055807232,0.00405457004730871,0.002924530856508435,0.012313359939717005,0,0.003927117322630014,0.008317878975204342,0
64801,"Intermediação financeira, seguros e previdência complementar",0.016010294179456257,0.013976265892072574,0.013513930455709481,0.031014037399280395,0.01824588333798493,0.028074232745057152,0.03278892131900888,0.018558139170369675,0.03216410768526609,0.018663023046424566,0.018392548793888335,0.020816759480243967,0.01615334912771915,0.01621480538970996,0.01802048120898787,0.017827591394614112,0.024310093730161693,0.018435782878857904,0.008863020926800393,0.023552204663756682,0.02335552761229412,0.017614521239460824,0.019024088943792466,0.015541985786241634,0.016724160085399967,0.02227333117484844,0.023427041499330656,0.01954095378048354,0.017421030141669132,0.01766245349669636,0.018222728409122476,0.01760639267892372,0.017166737227373913,0.014270110784856092,0.01936685288640596,0.014148129208216143,0.009542106948447007,0.02245803499863856,0.017837536796881215,0.014233569716024469,0.022972247432008524,0.02359586005918493,0.026095617529880478,0.032460228185762496,0.024682137150003475,0.02055022926219258,0.01229937428947392,0.02426047056526408,0.02154179338309833,0.03950595818404237,0.01726980890096147,0.12377243039203914,0.03787672023285079,0.019976792215811102,0.01923945570549376,0.007970323264440912,0.025406837943798322,0.020544067552655566,0.02297584782880741,0.07271059725966482,0.003190587443452824,0.014351864388421023,0.0021210683486366554,0.019399948805690653,0.01940457971181889,0.015426883714540833,0
68001,Aluguel efetivo e serviços imobiliários,2.263167594026531e-05,3.649155585397539e-05,0.00021597605751133873,0.0010135306339634116,0.0018606381989022234,0.0004928629651394234,0.0012420045954170031,0.002374626760397809,0.002891857029917197,0.0018323408153916628,0.0008764585840615352,0.0013922036595067622,0.00663364204178333,0.005888878013767903,0.0022121694173792006,0.0012787723785166241,0.001892029824364863,0.002773070405176398,0.0004339103626901371,0.004154898345043299,0.001065050538365869,0.0012754417056012029,0.0038542310067943173,0.004277927275236321,0.0036868272528689052,0.002344561176299836,0.002549413339633042,0.00019243553409607783,0.0027939387963054267,0.002265018953396942,0.0016111558654407067,0.0017324557767867505,0.0007169878316922279,0.0023972651318495825,0.001430951680878173,0.0033665729140032385,0.0009125840537944285,0.004778468512346934,0.004328108839207574,0.0018108263694275575,0.0369625432540883,0.003088431899776179,0.003336653386454183,0.003347795811237881,0.02170325852845133,0.048436848686952895,0.018842927859783552,0.012740408083569266,0.010160353884434615,0.015573867199870839,0.011741558265690594,0.010509718748857923,0.002996726680575679,0.025012242638448274,0.010953644627632545,0.00949655537890832,0.017281030291083514,0.011927265748692607,0.006382179952446503,0.005002640282371251,0.002138923225276183,0.0380279274644137,0.002757388853227652,0.008433588855807186,0.11339551269094164,0.019438148224465965,0
68002,Aluguel imputado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69801,"Serviços jurídicos, contabilidade e consultoria",6.142883469500583e-05,7.298311170795078e-05,0.001172441455061553,0.024983530127198096,0.05849381337798865,0.055086914488275546,0.01639446065950444,0.017080854865633745,0.01631090583780635,0.029147645600012637,0.02435769975406834,0.057345531689207106,0.007344389403402972,0.0046164888584385505,0.004772320540862995,0.00944034902963743,0.02187037106190174,0.008216504904226365,0.01359585803095763,0.013328353679886091,0.019906138126747887,0.04575479297567263,0.035009264978381714,0.07017180707927965,0.014895572842019946,0.023814042804988333,0.01683203401842665,0.007155103040481439,0.008337989897993843,0.03214449177903743,0.03448706908525237,0.016628259752316847,0.015295740409434194,0.015007730825425196,0.007723218661178085,0.006548481490951447,0.009686199167467179,0.004694097479223633,0.015116556607526454,0.006735641491172024,0.02394793429648344,0.006083730152769224,0.0036354581673306774,0.01159676469012802,0.014321197804488293,0.009295539808253438,0.0038088673654811884,0.02450453968563897,0.055432679015758914,0.01852967293636945,0.018631957112245794,0.025545978061679988,0.0036836291898763394,0.0755264334532757,0.05990627293772232,0.0033810280869104397,0.017587664542129355,0.015434438420572854,0.03060943561506695,0.005251382674189156,0.00045302458629147604,0.016689683807666965,0.0017526722670313415,0.009349697549409244,0.027894083335739655,0.020173088811044716,0
71801,Pesquisa e desenvolvimento,0,0,0,5.067653169817058e-05,0,0.00191458305688776,0,0.0003409117626313686,0.00022885199517330338,0.00019745051889996366,0.0011904138977552195,0.0012596128347918325,0,0.00027731558513588466,0.0006711075760588586,0.0004137204754024372,0.00043566476218927767,5.135315565141478e-05,0,0,0.0007214858485704274,0.0003893453627624725,0.0019271155033971587,0.004070930794176499,0.0003756017040456257,0.000357266464959975,0.0003051421371761556,0.0018718729225709388,0.00010956622730609517,0.000586792474973301,0.0020556126559071086,0.0009698436645169847,0.0015978585963426792,0.0017163850944011802,0.0006664706458884642,0.00036932867411005997,1.601024655779699e-05,0.00045637058825785323,0.0001750338133503063,4.111920140184846e-05,0.0001480791051298054,0,0,0,0,0,0,9.762764814995606e-05,0,0.0005464514806972224,0.0006053992050152545,1.5662770117522985e-05,0,0,0.009513861442041669,0,0.0007446831811113301,1.919109533176606e-05,0,0,0,9.02632980403838e-06,0,5.388874668247403e-05,0,0,0
71802,Serviços de arquitetura e engenharia,0.002137076828073624,0.00014596622341590156,0,0.0031926214969847464,0.012594194808819426,0.00617974333213277,0.010246537912190275,0.004768846150831903,0.006366246411184621,0.0045453109450771636,0.0031133901941290355,0.008353221957040573,0.0015507215162610382,0.003197285569801964,0.0031815470272419963,0.0016924928539190612,0.006684342208446917,0.0024135983156164946,0.00048212262521126343,0.00646576877290446,0.005022915764809356,0.008538746576445948,0.010920321185917233,0.017629200303594838,0.008826640045072205,0.007402114570889482,0.004183400267737617,0.004933347328644904,0.005270135533423178,0.00893098146909364,0.005805716825467374,0.013959117359372669,0.012489245182524616,0.009177695504773252,0.005547388023130452,0.004105230262223359,0.0037784181876400896,0.014814786407059554,0.008003818919564006,0.006120434977890521,0.001603433254933169,0.0011867029186883177,0.000846613545816733,0,0.04054922531786285,0.00033347228011671527,0,0,0,4.967740733611113e-05,0.0029792013509961205,0.0014897034689555194,3.297132044643168e-05,0,0.05077353057421941,0,0.0017302932737586789,0.00011994434582353787,0,0.006517328590089214,0.004853834853122957,0.0010380279274644136,0.009461081186681923,0,0,0,0
73801,Publicidade e outros serviços técnicos,5.1729545006320705e-05,0.0033207315827117603,0.003239640862670081,0.0020270612679268232,0.0035061401060563773,0.0001706064110098004,6.210022977085015e-05,0.00983158175220809,0.003224732659260184,0.015578845941207134,0.07795248809586103,0.019424555820737203,0.0023045444755545983,0.007846399791197677,0.024656989461125472,0.001353994283135249,0.007929098671844853,0.0039028398295075234,0.0006669362982089144,0.0022875283023272098,0.0008657830182845128,0.00774663014875678,0.035824583075972825,0.03995032084454564,0.005268308112008382,0.0037512978820797376,0.00232301756043783,0.0003673769287288758,0.006343884561022911,0.019528453567111456,0.010944748465235146,0.004542515625259039,0.03376671264493397,0.0021844901201469565,0.007115554248750367,0.007414983380209665,0.002081332052513609,0.015133095304752008,0.0033892911130559314,0.003460338948740171,0.02101996524229103,0.0021090264529599976,0.0020916334661354582,0.007150891852804114,0.010760439102341417,0.015047936640266778,0.003759634062284604,0.05418334472322562,0.05024882499308819,0.025832251814777787,0.014808383185833659,0.023422802556860207,0.0018518891650745792,0.02743947878297528,0.006493139856586302,0.02079491255961844,0.025056398799745933,0.007868349086024086,0.0050056313352521585,0.005707178788805203,0.0024592763255822984,0.02662767292191322,0.006854399821383718,0.00019759207116907146,0.051485663134186135,0.012706916683838176,0
77001,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,0.0003136103666008193,0.00018975609044067203,0.0012958563450680325,0.005777124613591446,0.02700832635594009,0.01105150417985707,0.00856983170837732,0.0005485936410159954,0.0037656555569425374,0.002096924510717614,0.0030087384228978074,0.0007955449482895784,0.0004307559767391773,0.000505693125836025,0.0005468283953072181,0.002369489995486686,0.004306857363356859,0.0038514866738561084,0.0006214024947167395,0.000770290142620387,0.0009619811314272364,0.002121260941947264,0.0009141445336627548,0.0013799765403988131,0.0013739114963774203,0.001987294711339861,0.0020769351917473817,0.0015919666911584618,0.003966297428480645,0.001279207595441796,0.0011805883496763799,0.002113761832921633,0.0019256244622591263,0.002042640112345206,0.0027834950504753504,0.0014773146964402399,0.003250080051232789,0.0017948019773502126,0.012920677858222611,0.002490874700304282,0.0035529900623476624,0.006561415631431104,0.02943227091633466,0.05404681557662435,0.01053463489196137,0.003042934556065027,0.0012218810702424965,0.007370887435321683,0.00732651368537462,0.01487217382124827,0.006229239188446434,0.0015906413208240009,0.00023079924312502175,0.0021504460578704197,0.007269493535091186,0.0013460519342872283,0.01964649451343715,0.0026579667034495992,0.005305969215367288,0.004830327117089575,0.003407392066892316,0.008936066505997996,0.007362339873294075,0.0019893928983613332,0.007738731194594438,0.000714334775740092,0
78801,Condomínios e serviços para edifícios,7.759431750948106e-05,0.00010217635639113109,0.000339390947517818,0.0005574418486798764,0.0026688529165503766,0.0026917900403768506,0.002421908961063156,0.0014380990446633594,0.005221986435318104,0.0017573096182096767,0.002302338967087018,0.00232033943251127,0.0013138057290544905,0.0006361945776646765,0.0013919268244183733,0.0011283285692793741,0.006223782316989681,0.0012838288912853694,0.0005089072155007781,0.008636586447561915,0.0014841994599163076,0.006887385210246496,0.00355775169857937,0.006589387980404333,0.0050212017277678385,0.001987294711339861,0.0019588156547759666,0.001574472551695182,0.0021694113006606843,0.0019246793179124272,0.002652851468096336,0.0030753162353487295,0.0055105636207202656,0.0021703051193667816,0.002901107517396844,0.0022159720446603597,0.0009446045469100224,0.003551253485098925,0.0038666560585567666,0.0019420915123642276,0.007913601747151748,0.002619759354673957,0.000249003984063745,0.010686164229471317,0.013600361286736608,0.008962067528136724,0.004345957945807561,0.004588499463047935,0.014284397751359321,0.008383062487968752,0.010355512717366195,0.00642347605597526,0.0014287572193453727,0.009426831605169586,0.002978375021173282,0.0021091679915209325,0.003986245263595944,0.012555774120807946,0.0017519709673382556,0.00927989772379867,0.013904618909246233,0.01365683699351007,0.015266110351371718,0.00824048751352832,0.017238890011839102,0.011559859880486297,0
78802,Outros serviços administrativos,9.699289688685132e-06,7.298311170795078e-06,0.000524513282527537,0.020270612679268232,0.001348962694204112,0.003923947453225409,0.007389927342731168,0.001069757599981191,0.002413348312736654,0.002412845340957556,0.009340170582387107,0.005104746751524794,0.002498384665087228,0.0018270203256011224,0.0037283754225492147,0.0004137204754024372,0.0007095111841368236,0.00041082524521131823,6.963993475273805e-05,0.0004668425106790224,0.001594140160650849,0.0029268030718006552,0.004694255713403335,0.012247291796039467,0.0007116663866127645,0.006240998559769563,0.002411607213166391,0.005668101186102656,0.004327865978590759,0.007886490863641165,0.005430706408511348,0.009574097713821516,0.0025333570053125386,0.002000085110004681,0.0012153288248554347,0.0014773146964402399,0.005043227665706052,0.0077276196247023045,0.0010024663855517544,0.0012699507202186277,0.01568275823224436,0.0021000135194003395,0.0042828685258964145,0.011784241255557342,0.008788994650177169,0.02355147978324302,0.0025198499726978955,0.00795665332422142,0.004193161920560317,0.07847788423922156,0.027402279805953625,0.026605825506299044,0.0005238776470933034,0.009229884812740861,0.004686353113884027,0.004038155802861685,0.007709661169152594,0.009269299045243007,0.006407208109122763,0.0223548539506962,0.01929884737601688,0.013223573162916226,0.038938349473919234,0.004656885859143797,0.009702289855909445,0.023834054536712685,0
80001,"Serviços de vigilância, segurança e investigação",3.233096562895044e-06,0,9.256116750485947e-05,0.000354735721887194,0.000622150897757931,0.0010046821981688245,0.001179904365646153,0.001246091270307761,0.002142886863895477,0.0010938758747057987,0.0015436136256606143,0.007955449482895784,0.000624596166271807,0.0005383184887931879,0.0010688009544641082,0.0018053257108469987,0.00466783673774226,0.0008730036460740513,0.0003080227883294183,2.334212553395112e-05,0.001504813341304034,0.002201815154932603,0.0008400247066090179,0.0038121851928517216,0.0018088187326407764,0.005158034587859639,0.0006988739270808725,0.001049648367796788,0.0021913245461219035,0.0017955849734183009,0.0013333703713992056,0.0020723155224721896,0.0038034497357387707,0.0032058101763195596,0.002489463883171616,0.0007954771442370522,0.0030259365994236313,0.0013614416708532596,0.007128649852812475,0.0011323595462970578,0.005090105681241103,0.003929639032010936,0.0010956175298804782,0.0054368203974503185,0.0233273118877232,0.004126719466444352,0.002448237895321046,0.0020501806111490775,0.006520136392959174,0.004185321568067363,0.0036005321140380924,0.010227788886742509,0.00034253538463792913,0.004540421998424426,0.0001693862571283383,0.0019077901430842607,0.0026063911338896554,0.002960226454924915,0.0011512952071079964,0.009991384341735916,0.00966883902742093,0.012032097628783161,0.00754095615528453,0,0.004504634575957957,2.0605810838656502e-05,0
84001,Serviços coletivos da administração pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84002,Serviços de previdência e assistência social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85911,Educação pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85921,Educação privada,9.699289688685132e-06,7.298311170795078e-06,0,5.067653169817058e-05,0.0002442087636059168,0.0020662332000075823,0.0017388064335838044,1.175557802177133e-05,0,8.687822831598402e-05,0,0,2.1537798836958863e-05,0,0,0,0.0004979025853591745,0,2.1427672231611708e-05,0,6.871293795908832e-05,0.0003759196605982493,0,0,1.976851073924346e-05,0,0.0018702260020474052,0.0011196249256499073,0.0006793106092977901,1.173584949946602e-05,0,0.00023209933851688522,0.0004643349767149666,4.255500234052513e-05,0,0,0.00012808197246237592,0.0005023911517796536,1.5912164850027847e-05,3.163015492449882e-06,0.0007031486341746589,0.002836069760105752,0.0034860557768924302,0.0004017354973485457,0.0022406725491558397,4.168403501458941e-05,0,0,0,0.00036637087910381956,0,0.0032822204935164835,0,0.014728426341899631,0.0024561007283609056,0.005924748277689454,0.0013141467901964649,0.006654512306289882,0.0034789137780002503,0.000679525305022095,0.0017214934279076088,0,0.003226256593452597,0,0,0.0027680472559928567,0
86911,Saúde pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86921,Saúde privada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.337733803952085e-05,1.6179449510409857e-05,0,7.256286455862242e-05,0.09477234249891099,0,0,0
90801,"Serviços de artes, cultura, esporte e recreação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.084607676675179e-07,0,0,0,0,0.0006669445602334305,0,0,0.05591650539120818,0.0025087090704736118,0,0,0,0,0,0.0007313195548489666,0,0.00010075325049177182,0,0.0009769044773630527,0.00026857886187280365,0,0.0003739778404175156,0,0.023302821171782506,0.009396249742427365,0
94801,"Organizações patronais, sindicais e outros serviços associativos",0.0003362420425410846,0.00021165102395305727,0.00043195211502267746,0.0017736786094359701,0.0026630384221788075,0.0033742156844160523,0.003229211948084208,0.0007170902593280512,0.0013106977905380103,0.0007779550444658569,0.0016090209826801318,0.0008618403606470433,0.0009261253499892311,0.0016802061922938892,0.0013173593159673891,0.001993380472393561,0.0014937077560775234,0.001643300980845273,0.0003401642966768359,0.0010970799000957028,0.0006733867919990655,0.0006578594060469362,0.0010870907967881409,0.0017077209687435314,0.0015419438376609899,0.0017305094396498789,0.0009449562957713206,0.000787236275847591,0.0021255848097382463,0.0010327547559530097,0.00123614544848468,0.0015666705349889753,0.0014203187523046037,0.00163127508972013,0.0012741350583161816,0.0014915196454444728,0,0,0,0,0.00011991682133211236,0.00015321987051418787,0.000149402390438247,0.00018747656542932134,0.008867157646077954,0.00041684035014589413,0.00015217566442580542,0.00024406912037489017,0.00029951156575430834,0.00040362893460590293,0.0003504942765877789,0.00011486031419516856,1.648566022321584e-05,0.00036195626716630826,0.00038111907853876124,0.0001589825119236884,0.0004161464835622139,0.0002926642038094324,0.0005005631335252158,0,0,0,0,0,0,6.868603612885501e-05,0
94802,"Manutenção de computadores, telefones e objetos domésticos",0,0,0.0001542686125080991,0,0.0004244580891245697,0,0.0001242004595417003,0,0,7.898020755998546e-06,0,0,0.00023691578720654748,0,0,0,0,0.0007702973347712217,0,0,0,0,0,0,0,2.2329154059998437e-05,0.00018702260020474052,5.2482418389839406e-05,0.00030678543645706646,0.003262566160851553,0.0007916886580182782,0.0001409174555281089,1.3656911079851959e-05,0,0,5.68197960169323e-05,4.803073967339097e-05,0.00286478007923207,0,0.00024197068517241597,0.002866193721991019,0.0011806942963152123,0.000149402390438247,2.6782366489903047e-05,0.0014764121447926075,0.001917465610671113,0.0005415663351624251,0.0022942497315239676,0.0037323748963229196,0.024708300473798274,0.010052813114858568,0.0029498217054668287,0.00021614532292660768,0.0024378819170907235,0.0007198915927954379,0.0009432962374138845,0.0018179030597717766,0.0050616513937532985,0.0004254786634964335,0.0009782940996637113,0.00025563530226447575,0.0048200601153564945,0.0018810527197119812,0.0033096671920819468,0.0004908896653287517,0.001126450992513222,0
94803,Serviços pessoais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002959566486035848,5.3709058032637205e-05,0,0,0,0,0.0009658708239139174,5.49522007440528e-06,0,0,0.002755696873343932,0,4.3179964496473635e-05,0,2.779244601317362e-06,0.00011002025667078703,0,0.006625547710083448,0.0060310488995468856,0,0.001552304416512123,0
97001,Serviços domésticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Contas Nacionais.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
