Tabela 12 - Matriz dos coeficientes técnicos dos insumos importados - Matriz Bm - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68
29921,Peças e acessórios para veículos automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09768788495418107,0.0492786927103281,0.00015681662256199157,0,0,0,0,0,0.004437830850055825,0.011206080725841583,0,0,0,0,0,0,0,0,0,0,0,0,0.0001552707357009768,0,0.0012922443436931906,0,0,5.558489202634724e-05,0.00021356873353741012,0,0.0002065250760514638,0,0,0,0
30001,"Aeronaves, embarcações e outros equipamentos de transporte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15646378516122708,0,0.03227665706051873,0,0,0,3.2704587636030646e-05,0.0015502245722611948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.727356104610767e-06,0,0,0,0,0,0.000123634865031939,0
31801,Móveis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014185000780175042,0,0.0109946305292764,0,0,0,0,4.269765608037334e-05,0,0,0,0.0001389564371569513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389622300658681e-05,6.79536879437214e-05,0,8.372638218302587e-05,2.2453644451030846e-05,8.662758799919147e-05,0,0
31802,Produtos de industrias diversas,3.233096562895044e-06,0,6.170744500323964e-05,0,5.814494371569448e-05,9.478133944988911e-05,6.210022977085015e-05,7.83705201451422e-06,2.080472683393667e-05,1.5796041511997093e-05,1.3081471403903511e-05,0,6.46133965108766e-05,0.005089556621317412,0.0018641877112746074,3.761095230931247e-05,0,0,2.6784590289514635e-06,0,0.00012368328832635896,0.00010740561731378552,0,0.0002932450148347478,0,0.0002902790027799797,1.9686589495235846e-05,0,0,8.215094649626214e-05,0,0.0010776040716855386,0.00040970733239555876,7.092500390087522e-05,3.920415564049789e-05,0.0031961135259524417,0.00040025616394492473,6.136075136240043e-05,0.00012729731880022278,0.0002119220379941421,6.813455757506385e-05,6.008622373105406e-05,0.0008964143426294821,0,0.00024317376502466478,4.168403501458941e-05,4.4757548360531e-06,0,0.00020735416090682886,0,0.00012745246421373777,7.657354279677904e-05,4.213002057044048e-05,0.00027679008665658865,0.001044548585624753,0.0005087440381558028,0.002474976454870009,0.0001295398934894209,0.00010011262670504317,1.2506600705928129e-05,0.0005889319621789188,4.51316490201919e-05,0.0026624989534202227,0.008074330544590693,0.0008662758799919147,0.0001579778830963665,0
33001,"Manutenção, reparação e instalação de máquinas e equipamentos",7.436122094658601e-05,6.56848005371557e-05,0.0008639042300453549,0.011807631885673745,0.003575914038515211,0.007032775387181772,0.017077563186983793,0.0013244617904529033,0.003328756293429867,0.0006752807746378758,0.0014912877400450003,0.00026518164942985947,0.0010122765453370666,0.0013865779256794233,0.0014167826605687016,0.006055363321799308,0.010592877503516437,0.020900734350125814,0.0001982059681424083,0.00499521486426554,0.0015597836916713048,0.0016782127705278985,0.00046942557134033354,0.0034154419374870628,0.0015122910715521247,0.00928892808895935,0.02638987321836365,0.010863860606696757,0.0026405460780768936,0.00022298114048985437,0.0020695019306091835,0.00266914239294418,0.0003550796880761509,0.002283785125608182,0.002156228560227384,0.003224523423960908,0.0024975984630163303,0.00022243272368870158,0.0053146630599093005,0.0011592451779828818,0.0013608742299659419,0.0004776854786618798,0.008864541832669322,0.0023300658846215653,0.008250538456193984,8.336807002917882e-05,0.0001611271740979116,0.009372254222395782,0.001082849506957884,0.0010308062022243059,0.002318041692887356,7.483323500594315e-05,5.49522007440528e-05,0.0015010539314838079,0.0009175088927784993,0.0003073661897191309,0.007052587774054362,0.0013481744470565658,0.0013765486171943436,7.642922653622745e-05,6.471779804163943e-06,0,5.581758812201725e-06,0,0.004937772515953914,0.0007898894154818325,0
35001,"Eletricidade, gás e outras utilidades",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017622040781889375,0,0,0,0,0,5.3564732979806093e-05,0,0,0,0,0,0,0,3.4806155816717745e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36801,"Água, esgoto, reciclagem e gestão de resíduos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41801,Edificações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022615560771016658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018759901058892193,0,0,0,0,0,0,0
41802,Obras de infraestrutura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41803,Serviços especializados para construção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031013366903471094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45801,Comércio por atacado e varejo,0,0,0,0.00010135306339634116,2.3257977486277794e-05,7.582507155991129e-05,0.00018630068931255045,0.0014537731486923878,0.0003536803561769234,0.0009438134803418264,0.0001438961854429386,0.0006629541235746487,0.0007322851604566013,0.0007014453035790023,0.0013670709882680453,0.0005641642846396871,0.0012820991572998744,0.0003081189339084887,8.03537708685439e-05,0.0006068952638827291,0.0003092082208158974,0.0008995220450029537,0.00012353304508956145,0.001362726833643828,0.0008895829832659556,0.0007480266610099477,0.0008169934640522876,0.00041985934711871525,0.0008436599502569328,0.000586792474973301,0.0008889135809328037,0.0011356289063147599,2.7313822159703918e-05,2.8370001560350086e-05,0.00019602077820248947,0.0005539930111650899,1.601024655779699e-05,0,1.5912164850027847e-05,0,0.00030887666100695607,0,0,0,0,0,0,0.001366787074099385,0.0007602985899917058,0.001248144859319792,0.00015134980125381363,3.4806155816717745e-06,0,0.00012774927076457938,4.234656428208458e-05,0.00010598834128245893,0,8.635992899294727e-05,7.508447002878238e-05,0,0,9.02632980403838e-06,0,0,2.887586266639716e-05,6.868603612885501e-06,0
49001,Transporte terrestre de carga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8284555399259795e-06,0,0,0,0,0,0,0,0,7.510777966381758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805265960807676e-05,0,0,0,0,0
49002,Transporte terrestre de passageiros,0,0,3.085372250161982e-05,5.067653169817058e-05,5.814494371569448e-05,0.0002464314825697117,0.00018630068931255045,3.91852600725711e-06,2.080472683393667e-05,3.949010377999273e-06,0,0,0,3.26253629571629e-05,0,0.0002632766661651873,0,0,0,2.334212553395112e-05,4.122776277545299e-05,4.027710649266957e-05,2.470660901791229e-05,6.899882701994065e-05,7.907404295697384e-05,4.4658308119996875e-05,2.9529884242853768e-05,0,7.669635911426662e-05,0,1.3889274702075057e-05,5.8024834629221305e-05,0,0.00012766500702157538,0,0,1.601024655779699e-05,0,0,0,9.084607676675179e-07,9.012933559658109e-06,0,0,8.684777322309456e-06,4.168403501458941e-05,4.4757548360531e-06,0,2.3039351211869873e-05,6.209675917013891e-06,3.1863116053434444e-05,2.436430907170242e-05,1.83174002480176e-06,0,0.00045169668567556886,1.0598834128245893e-05,2.1902446503274415e-05,3.838219066353212e-05,2.5028156676260793e-05,8.75462049414969e-05,0.00022651229314573802,0.0004061848411817271,0.00017303452317825346,0,0,0.0007349405865787486,0
50001,Transporte aquaviário,0,0,0,0,0.012041817843520328,0,0.0002484009190834006,0.0020454705757882116,0.0006657512586859735,0.0006081475982118881,1.3081471403903511e-05,0,8.615119534783545e-05,9.78760888714887e-05,7.45675084509843e-05,0.0019181585677749361,0.006273572575525598,0.00041082524521131823,6.160455766588366e-05,0.00014005275320370673,0.0019308335566503817,8.055421298533914e-05,0.00042001235330450896,1.7249706754985164e-05,0.00018780085202281286,0.0005247351204099633,0.001289471611937948,8.7470697316399e-05,0.0001424360954979237,0.00022298114048985437,0.000250006944637351,0.0007791906364495433,0.0005599333542739304,0.00038299502106472615,0.0013133392139566794,0,0,0,0,4.744523238674823e-06,0.0004106242669857181,0.0008442114434213095,0.021713147410358565,0,0.00018238032376849858,0,2.6854529016318602e-05,0,2.3039351211869873e-05,0,4.7794674080151665e-05,0,0,0,2.8231042854723054e-05,0,0,0.0004461929664635609,0,0,0,0,0,0,0,0,0
51001,Transporte aéreo,0,0,3.085372250161982e-05,5.067653169817058e-05,0.0023199832542562097,3.7912535779955645e-05,0.0002484009190834006,0.00021943745640639817,2.080472683393667e-05,0.0001777054670099673,0.0001308147140390351,0.00033147706178732433,0.0001292267930217532,9.78760888714887e-05,0.0001491350169019686,0.00030088761847449976,0.00023650372804560787,0.00010270631130282956,1.607075417370878e-05,2.334212553395112e-05,0.0003229508084077151,0.000711562214703829,4.941321803582458e-05,0.00046574208238459947,7.907404295697384e-05,0.00030144357980997887,0.00015749271596188677,5.2482418389839406e-05,0.00012052285003670469,0.00045769813047917475,0.00041667824106225173,0.0003481490077753278,0.00024582439943733527,8.511000468105026e-05,0.0002156228560227384,8.522969402539845e-05,0.0001601024655779699,0.00046404068217815325,0.00014320948365025062,0.00045389272316655806,0.0006041264104988994,0.00011416382508900272,0.000747011952191235,5.3564732979806093e-05,0.0007555756270409226,0.0005835764902042518,4.9233303196584106e-05,0.0001464414722249341,0.0007833379412035757,0.00026080638851458344,0.0010753801668034126,0.0009850142096131122,2.198088029762112e-05,0.0009953797347073477,0.0009175088927784993,0.0011658717541070483,0.0003942440370589395,0.000307057525308257,0.00012514078338130396,0.00034740557516467024,0.00022974818304781998,0.0037369005388718894,0.0004242136697273311,0,0.0005775172533279432,0.011992581908098083,0
52801,Armazenamento e serviços auxiliares aos transportes,0,0,0.0009564653975502144,0,0.0022269513443110987,0.005175061133963945,0.0034776128671676087,0.0001567410402902844,0.0016019639662131237,0.00010662328020598038,0,0,0,0,0,0.00030088761847449976,0,0,0,0,0.00019239622628544728,0,0,0,0,0,0.00033467202141900936,0,0,0,0,0,0.0001707113884981495,0.0002269600124828007,0,0,0,0,0,0,3.724689147436823e-05,8.111640203692299e-05,0.013595617529880479,0.022684664416947883,0.0018585423469742236,0,0,0,0,0,0,0,0,5.322886281857474e-06,8.469312856416915e-05,0,0,0,0,9.727356104610767e-06,3.2358899020819714e-06,0,1.116351762440345e-05,0,0,1.3737207225771001e-05,0
52802,Correio e outros serviços de entrega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.961231163343549e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55001,Serviços de alojamento em hotéis e similares,6.466193125790088e-06,0,6.170744500323964e-05,0.0002533826584908529,0.0010407944925109312,0.0007772069834890906,0.0006831025274793516,0.0007680310974223936,0.00033287562934298674,0.0007384649406858641,0.0004840144419444299,0.0010607265977194379,0.0003446047813913418,0.0002283775407001403,0.00044740505070590573,0.00022566571385587483,0.0006597209256009062,0.00035947208955990344,4.821226252112634e-05,0.0002334212553395112,0.0005771886788563419,0.0012485903012727565,0.0005435453983940704,0.002397709238942938,0.000622708088286169,0.0006475454677399546,0.0011122923064808253,0.0005073300444351143,0.0012490549912894848,0.0011853207994460678,0.00120836689908053,0.0017324557767867505,0.0004984772544145965,0.0007376200405691023,0.0010193080466529452,0.0010511662263132475,0.0008005123278898495,0.0006136075136240043,0.00012729731880022278,0.0013727487237232489,0.001982261395050524,0.00036652596475942977,0.00019920318725099602,0.0014462477904547647,0.0011724449385117765,0,8.05635870489558e-05,0.002880015620423704,0.002211777716339508,0.00044709666602500014,0.002557015063288114,0.0013417773067344691,5.861568079365632e-05,0.0011337747780356421,0.0028795663711817516,0.00100688924218336,0.0021464397573208926,0.00043179964496473637,0.0007508447002878238,0.00031127539534754454,8.736902735621324e-05,0.0021031348443409426,0.00019536155842706036,0,0.0027432069533077303,0.030675183735146643,0
56001,Serviços  de alimentação,0,0,0,0,8.140292120197228e-05,0,6.210022977085015e-05,0,0,3.1592083023994186e-05,0,0,0,0,0,0,1.2447564633979362e-05,0,0,0,6.184164416317948e-05,0.00018795983029912464,0,0.0004829917891395846,9.88425536962173e-06,0,3.937317899047169e-05,0.0001399531157062384,3.286986819182855e-05,0,0,7.460335880899882e-05,0.0002799666771369652,1.4185000780175043e-05,0,0,4.803073967339097e-05,5.3690657442100376e-05,0,0,6.63176360397288e-05,3.0043111865527033e-06,0,0.0011248593925759281,8.684777322309456e-06,0.0002917882451021259,0,0,0.0016818726384665009,4.967740733611113e-05,0,0.00030107324781460847,1.099044014881056e-05,0.0006493921263866118,0,0.00022257551669316376,0,0.00046058628796238546,0,0.0011922959339651482,0.00032358899020819716,0.00018955292588480598,0.003270910663950211,0.0010912471203200992,5.775172533279432e-05,0.005172058520502782,0
58001,"Livros, jornais e revistas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435646897954416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534018784060011e-05,0,0,8.176146909007662e-06,0,0,0,0,8.336807002917882e-05,0,4.881382407497803e-05,0,3.1048379585069457e-05,0,0.0001096393908226609,3.66348004960352e-06,5.855174910043222e-05,7.057760713680764e-05,0.00021197668256491787,2.1902446503274415e-05,0,0,7.503960423556878e-05,0.0004983270449206237,0.0005776851074584563,5.581758812201725e-06,1.7962915560824676e-05,0,4.1211621677313004e-05,0
59801,"Serviços cinematográficos, música, rádio e televisão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168403501458941e-05,0,0.0001464414722249341,0.02552760114275182,0.0068058048050472246,0,0,0,0,0,0.0008267090620031796,0,1.919109533176606e-05,2.5028156676260793e-05,0,0,0,0,0,0.0006352689786607374,0,0
61001,"Telecomunicações, TV por assinatura e outros serviços relacionados",0,0,0,0,2.3257977486277794e-05,1.8956267889977822e-05,0,3.134820805805688e-05,4.160945366787334e-05,4.343911415799201e-05,5.2325885615614045e-05,0,2.1537798836958863e-05,8.156340739290724e-05,4.971167230065619e-05,0,4.979025853591745e-05,0.00020541262260565912,5.356918057902927e-06,0,2.0613881387726496e-05,5.370280865689276e-05,0,5.1749120264955494e-05,9.88425536962173e-06,4.4658308119996875e-05,1.9686589495235846e-05,1.74941394632798e-05,3.286986819182855e-05,8.215094649626214e-05,5.555709880830023e-05,4.144631044944379e-05,7.511301093918578e-05,0.00015603500858192546,3.920415564049789e-05,7.102474502116537e-05,1.601024655779699e-05,1.9175234800750134e-05,0,4.4282216894298346e-05,1.726075458568284e-05,1.2017244746210813e-05,0,5.3564732979806093e-05,6.0793441256166194e-05,4.168403501458941e-05,0,0.00019525529629991212,4.607870242373975e-05,0.0018070156918510423,0.00026287070744083417,0.0003323987880496545,2.74761003720264e-05,0.0003566333808844508,0.00012703969284625375,0.00011658717541070483,2.1902446503274415e-05,0.00015832653648707,0.00015016894005756475,0,3.2358899020819714e-06,0.0003159215431413433,1.116351762440345e-05,0.0001347218667061851,0.0002887586266639716,0.0002678755409025345,0
62801,Desenvolvimento de sistemas e outros serviços de informação,3.233096562895044e-06,0,0,0,1.1628988743138897e-05,0.00015165014311982258,6.210022977085015e-05,8.228904615239931e-05,0,0.0001461133839859731,3.924441421171053e-05,6.629541235746487e-05,4.3075597673917726e-05,3.26253629571629e-05,2.4855836150328096e-05,0,8.713295243785553e-05,0,5.356918057902927e-06,0,9.619811314272364e-05,0.00016110842597067828,2.470660901791229e-05,0.0002932450148347478,5.930553221773038e-05,4.4658308119996875e-05,6.890306323332546e-05,1.74941394632798e-05,7.669635911426662e-05,0.00016430189299252427,0.00027778549404150113,8.289262089888758e-05,0.00021851057727763134,8.511000468105026e-05,5.880623346074684e-05,7.102474502116537e-05,6.404098623118796e-05,0.0005062261987398036,0.0006046622643010582,4.270070914807341e-05,0.0005414426175298407,0.00015021555932763516,0,0.0009909475601264128,0.0009379559508094213,0.00012505210504376823,3.58060386884248e-05,0.0013179732500244068,0.0025343286333056863,0.0014530641645812505,0.0039032317165457195,0.0038982894514723873,2.930784039682816e-05,0.0010486085975259225,2.8231042854723054e-05,0.006836248012718601,0.0004161464835622139,0.0002830686561435494,0.0004505068201726943,0.001185347822461855,0.0004012503478581645,0.00015344760666865246,0.0015461471909798778,0,0.000548641390661546,0.001291297479222474,0
64801,"Intermediação financeira, seguros e previdência complementar",0.0014516603567398749,0.0013209943219139092,0.0007404893400388757,0.0012669132924542645,0.0017559773002139734,0.0023505772183572498,0.001614605974042104,0.0011755578021771331,0.0019348395955561103,0.001010946656767814,0.0013604730260059652,0.0009281357730045081,0.0009907387465001077,0.00123976379237219,0.0011930801352157488,0.0011659395215886867,0.0017675541780250695,0.0012838288912853694,0.000554441018992953,0.0012137905277654583,0.0013948726405694928,0.000711562214703829,0.0008894379246448425,0.0008107362174843028,0.0011959948997242293,0.0013732429746899039,0.0013288447909284196,0.000962177670480389,0.0012819248594813134,0.000575056625473835,0.0012500347231867552,0.001235100051393425,0.0010925528863881568,0.0012766500702157538,0.0008624914240909536,0.0008096820932412853,0.0007204610951008645,0.0017372762729479622,0.0019412841117033973,0.0013996343554090727,0.0032759095282090694,0.0018957203587147556,0.0017928286852589642,0.0012319888585355402,0.002344889877023553,0.00212588578574406,0.0012532113540948682,0.0013179732500244068,0.0017049119896783706,0.001937418886108334,0.002055170985446522,0.0032474143376997654,0.0018830287454962092,0.0022409351246619968,0.0021032126926768674,0.0009432962374138845,0.002540683794379832,0.0019047162116777815,0.0029282943311225128,0.013319529751813457,0.00010678436676870506,0.002184371812577288,8.372638218302587e-05,0.0019714299828005083,0.0011839103693222835,0.0007486777938045195,0
68001,Aluguel efetivo e serviços imobiliários,0,0,0,5.067653169817058e-05,4.651595497255559e-05,3.7912535779955645e-05,6.210022977085015e-05,7.83705201451422e-05,0.00010402363416968335,8.292921793798473e-05,3.924441421171053e-05,6.629541235746487e-05,0.00015076459185871203,0.0001957521777429774,0.0001491350169019686,3.761095230931247e-05,6.223782316989681e-05,0.00010270631130282956,1.8749213202660245e-05,0.00014005275320370673,3.435646897954416e-05,6.712851082111594e-05,0.00012353304508956145,0.00010349824052991099,0.00013837957517470422,7.815203920999452e-05,8.858965272856131e-05,0,7.669635911426662e-05,4.694339799786408e-05,6.944637351037528e-05,7.460335880899882e-05,2.048536661977794e-05,7.092500390087522e-05,0.00017641870038224053,0.00014204949004233074,3.202049311559398e-05,0.00013422664360525095,9.547298910016708e-05,0.00037956185909398583,0.0012473166340075021,0.0002794009403494014,4.9800796812749006e-05,8.034709946970914e-05,0.0006339887445285903,0.0011671529804085036,0.0024348106308128867,0.0002928829444498682,0.00034559026817804813,0.00044709666602500014,0.0008045436803492198,3.654646360755363e-05,0.0006740803291270476,0.002134477399024847,0.0021032126926768674,0.0009009009009009009,0.006658343736995423,0.001693614163028355,0.00020022525341008635,5.419526972568856e-05,9.707669706245914e-06,0.0009297119698159532,0,0.0005703225690561835,0.002916462129306113,0.0010989765780616801,0
68002,Aluguel imputado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69801,"Serviços jurídicos, contabilidade e consultoria",0,0,0,0.00015202959509451173,0.00019769280863336124,1.8956267889977822e-05,0.00018630068931255045,0.00010188167618868486,6.241418050181001e-05,7.50311971819862e-05,9.157029982732458e-05,0.00033147706178732433,6.46133965108766e-05,6.52507259143258e-05,4.971167230065619e-05,3.761095230931247e-05,0.000136923210973773,5.135315565141478e-05,0.0004473026578348944,9.336850213580449e-05,0.0001511684635099943,9.397991514956232e-05,7.411982705373687e-05,0.00017249706754985164,0.000256990639610165,8.931661623999375e-05,4.9216473738089614e-05,0.0001224589762429586,0.00012052285003670469,0.0005633207759743689,0.0001250034723186755,0.00046419867703377044,0.0003755650546959289,0.000340440018724201,0.00011761246692149368,5.68197960169323e-05,0,0.0001265565496849509,0.0009388177261516429,0.00019136243729321787,0.0009102776892028529,0.00021631040543179463,4.9800796812749006e-05,0.0004017354973485457,0.00038213020218161607,4.168403501458941e-05,5.3709058032637205e-05,0.0001464414722249341,0.0006220624827204866,0.00037258055502083345,0.001354182432270964,0.0012408394548659876,8.792352119048448e-05,0.005823237592352077,0.0015950539212918526,0.00018018018018018018,0.00017521957202619532,0.0002542820131459003,0.0004755349768489551,0.00015980656457574832,1.2943559608327886e-05,0.0003159215431413433,5.581758812201725e-05,9.430530669432956e-05,0.0009817793306575034,0.000741809190191634,0
71801,Pesquisa e desenvolvimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71802,Serviços de arquitetura e engenharia,0.0002554146284687085,1.4596622341590156e-05,0,0.00040541225358536464,0.0015117685366080565,0.000739294447709135,0.0012420045954170031,0.0005721047970595381,0.0008113843465235301,0.0005528614529198983,0.00037936267071320183,0.000994431185361973,0.00019384018953262977,0.0003915043554859548,0.00037283754225492146,0.00018805476154656236,0.0007717490073067204,0.0002567657782570739,5.89260986369322e-05,0.0007936322681543381,0.0005840599726522507,0.0010337790666451855,0.0013094502779493514,0.002087214517353205,0.0010674995799191467,0.0008820015853699383,0.000502008032128514,0.0005948007417515132,0.000635484118375352,0.0010327547559530097,0.0007083530098058279,0.001674430942157529,0.0015227455854034935,0.0011064300608536533,0.0006664706458884642,0.0004971732151481576,0.0004482869036183157,0.0017832968364697626,0.0009706420558516987,0.0007354011019945976,0.0001935021435131813,0.00014120262576797704,0,0,0.007260473841450705,4.168403501458941e-05,0,0,0,6.209675917013891e-06,0.0003584600556011375,0.00017577108687442461,3.66348004960352e-06,0,0.0061120207780475415,0,0.00024092691153601857,1.4393321498824546e-05,0,0.0004238348017008977,0.000579224292472673,0.00012636861725653733,0.0011386787976891519,0,0,0,0
73801,Publicidade e outros serviços técnicos,0,5.8386489366360626e-05,6.170744500323964e-05,5.067653169817058e-05,6.395943808726394e-05,0,0,0.00017633367032656995,6.241418050181001e-05,0.0002803797368379484,0.0014520433258332897,0.00033147706178732433,8.615119534783545e-05,0.00017943949626439594,0.00044740505070590573,3.761095230931247e-05,0.000136923210973773,5.135315565141478e-05,1.0713836115805854e-05,4.668425106790224e-05,2.7485175183635327e-05,0.00013425702164223188,0.0006423718344657196,0.0006727385634444214,9.88425536962173e-05,6.698746217999531e-05,3.937317899047169e-05,0,0.00010956622730609517,0.00034033963548451456,0.0001666712964249007,8.289262089888758e-05,0.0006213894541332642,2.8370001560350086e-05,0.00011761246692149368,0.00012784454103809768,3.202049311559398e-05,0.00027612338113080197,6.364865940011139e-05,6.16788021027727e-05,0.0003770112185820199,2.703880067897433e-05,4.9800796812749006e-05,0.00013391183244951523,0.0001997498784131175,0.0002917882451021259,6.713632254079651e-05,0.0009762764814995607,0.0008985346972629251,0.00045951601785902793,0.00026287070744083417,0.00044377848666315127,3.6634800496035196e-05,0.0004950284242127451,0.00011292417141889222,0.00034976152623211444,0.0003942440370589395,0.00013913544115530394,5.0056313352521587e-05,0.00010283205024874239,4.206656872706563e-05,0.00046936914980999576,0.00012838045268063968,4.490728890206169e-06,0.0009529034679911062,0.00021979531561233602,0
77001,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,0.0011412830867019506,0.000372213869710549,0.0021906142976150073,0.010033953276237774,0.058854312029025954,0.020738157071635736,0.01664286157858784,0.0014380990446633594,0.006532684225856115,0.004576903028101158,0.005219507090157501,0.0031821797931583136,0.001076889941847943,0.0018759583700368667,0.00196361105587592,0.004287648563261622,0.008651057420615657,0.007292148102500898,0.001258875743607188,0.0014472117831049694,0.002934042450853071,0.006967939423231835,0.0023471278567016676,0.0035361898847719587,0.006474187267102233,0.004030412307829718,0.004557445468147099,0.0037087575662153177,0.007910681611500072,0.008074264455632621,0.003333425928498014,0.005885376083821018,0.01299455089247914,0.007716640424415224,0.0148975791433892,0.0034944174550413363,0.005891770733269293,0.0033901815127726238,0.01936510462248389,0.007967636025481253,0.008245189927350393,0.010815520271589732,0.04223107569721116,0.06850929348117199,0.015050719099562288,0.005418924551896623,0.005684208641787437,0.046129063750854245,0.028937425122108562,0.03176870199144307,0.02202537897193656,0.002934158935349306,0.00037917018513396433,0.0037313432835820895,0.013127434927446219,0.0026179120296767355,0.03408020675909499,0.004294007580482656,0.006407208109122763,0.0015119090631166448,0.0021227437757657735,0.02005650482457328,0.004861711925427703,0.003121056578693288,0.01432242788253299,0.001497355587609039,0
